fid,row_index,col_index,経度,緯度,park_name
783,23,43,139.369527135382,35.6056736035581,小山内裏公園
784,24,43,139.369528175727,35.6054933328472,小山内裏公園
785,25,43,139.369529216063,35.605313062131,小山内裏公園
786,26,43,139.36953025639,35.6051327914093,小山内裏公園
787,27,43,139.369531296707,35.6049525206822,小山内裏公園
788,28,43,139.369532337015,35.6047722499497,小山内裏公園
789,29,43,139.369533377314,35.6045919792117,小山内裏公園
790,30,43,139.369534417604,35.6044117084683,小山内裏公園
791,31,43,139.369535457884,35.6042314377195,小山内裏公園
792,32,43,139.369536498155,35.6040511669653,小山内裏公園
793,33,43,139.369537538417,35.6038708962056,小山内裏公園
794,34,43,139.36953857867,35.6036906254405,小山内裏公園
795,35,43,139.369539618914,35.6035103546699,小山内裏公園
796,36,43,139.369540659148,35.6033300838939,小山内裏公園
797,37,43,139.369541699373,35.6031498131125,小山内裏公園
798,38,43,139.369542739589,35.6029695423257,小山内裏公園
799,15,44,139.369739556272,35.6071166185093,小山内裏公園
800,16,44,139.369740596196,35.6069363478363,小山内裏公園
801,17,44,139.369741636111,35.6067560771579,小山内裏公園
802,18,44,139.369742676016,35.606575806474,小山内裏公園
803,19,44,139.369743715912,35.6063955357848,小山内裏公園
804,20,44,139.369744755799,35.6062152650901,小山内裏公園
805,21,44,139.369745795677,35.60603499439,小山内裏公園
806,22,44,139.369746835545,35.6058547236844,小山内裏公園
807,23,44,139.369747875405,35.6056744529734,小山内裏公園
808,24,44,139.369748915255,35.605494182257,小山内裏公園
809,25,44,139.369749955095,35.6053139115351,小山内裏公園
810,26,44,139.369750994927,35.6051336408078,小山内裏公園
811,27,44,139.369752034749,35.6049533700751,小山内裏公園
812,28,44,139.369753074562,35.604773099337,小山内裏公園
813,29,44,139.369754114366,35.6045928285934,小山内裏公園
814,30,44,139.369755154161,35.6044125578444,小山内裏公園
815,31,44,139.369756193946,35.60423228709,小山内裏公園
816,32,44,139.369757233722,35.6040520163301,小山内裏公園
817,33,44,139.369758273489,35.6038717455648,小山内裏公園
