park_name,緯度,経度,class,VARI,VARI_mean,VARI_std,VARI_min,VARI_max,R_med,G_med,B_med,R_mean,G_mean,B_mean,veg_ratio,n_mask,n_veg
八王子霊園,35.65976685,139.265608,要注意,0.1290172040462494,0.1163165345788002,0.025366878136992455,0.061911001801490784,0.1651185154914856,164.0,175.0,147.0,163.4313201904297,174.5648193359375,147.63426208496094,1.0,1296,1296
八王子霊園,35.65958658,139.2656093,要注意,0.09142444282770157,0.09828607738018036,0.020108910277485847,0.055270981043577194,0.15284329652786255,166.0,175.0,146.0,163.93844604492188,173.41065979003906,146.46546936035156,1.0,1332,1332
八王子霊園,35.65940632,139.2656106,要注意,0.14618821442127228,0.40925347805023193,0.4732666015625,0.025330552831292152,2.0,143.0,153.0,140.0,125.8688735961914,139.61642456054688,132.57046508789062,0.9962462462462462,1332,1327
八王子霊園,35.65922605,139.2656118,健康,0.44526755809783936,0.620072603225708,0.4680708050727844,0.12656386196613312,2.0,88.0,105.0,109.0,97.21021270751953,115.24174499511719,113.16141510009766,1.0,1332,1332
八王子霊園,35.65904578,139.2656131,健康,0.2956881821155548,0.465024471282959,0.44239455461502075,0.16567347943782806,2.0,110.0,128.0,115.0,104.52702331542969,122.45270538330078,113.21922302246094,1.0,1332,1332
八王子霊園,35.65886552,139.2656144,健康,0.19843709468841553,0.30627402663230896,0.2706717252731323,0.06083565577864647,1.6906152963638306,133.0,148.0,132.0,125.37268829345703,139.88966369628906,128.5663604736328,1.0,1296,1296
八王子霊園,35.65868525,139.2656157,要注意,0.14082950353622437,0.13687193393707275,0.01786372996866703,0.0671287402510643,0.31589287519454956,152.0,164.0,144.0,153.8633575439453,165.57057189941406,145.6471405029297,1.0,1332,1332
八王子霊園,35.65850499,139.2656169,要注意,0.10514794290065765,0.2178724706172943,0.3208206593990326,0.02332291193306446,1.902037501335144,152.0,162.0,147.0,144.76779174804688,154.9145965576172,146.58096313476562,0.8438438438438438,1332,1124
八王子霊園,35.66355348,139.2658021,健康,0.28243792057037354,0.33797943592071533,0.1716628074645996,0.169020414352417,2.0,119.0,136.0,125.0,113.8047866821289,131.48687744140625,122.3966064453125,1.0,1296,1296
八王子霊園,35.66319295,139.2658047,要注意,0.14667412638664246,0.16370393335819244,0.07195322215557098,0.040987368673086166,0.3790377378463745,151.0,164.0,143.0,149.34384155273438,162.4234161376953,142.76426696777344,1.0,1332,1332
八王子霊園,35.66301268,139.2658059,要注意,0.07510080933570862,0.0697372555732727,0.0169194545596838,0.020279444754123688,0.09840649366378784,168.0,175.0,159.0,168.15432739257812,174.37831115722656,158.8007049560547,0.875,1296,1134
八王子霊園,35.66283241,139.2658072,N/A,,,,,,,,,,,,0.7042042042042042,1332,938
八王子霊園,35.66265215,139.2658085,健康,0.44812846183776855,0.859360933303833,0.8240672945976257,0.0,2.0,87.0,100.0,113.0,105.78472137451172,119.34461975097656,126.55642700195312,0.8888888888888888,1296,1152
八王子霊園,35.66247188,139.2658098,健康,0.5198383927345276,0.8055084943771362,0.6229850649833679,0.1708419770002365,2.0,81.0,100.0,107.0,86.23886108398438,104.35938262939453,108.02994537353516,1.0,1369,1369
八王子霊園,35.66229162,139.265811,健康,0.3717655539512634,0.5707616806030273,0.46977105736732483,0.2338028848171234,2.0,95.0,111.5,109.0,92.89639282226562,109.70645904541016,109.47297668457031,1.0,1332,1332
八王子霊園,35.66211135,139.2658123,健康,0.294490784406662,0.32544833421707153,0.12388532608747482,0.1622224748134613,1.1297321319580078,110.0,127.0,116.0,107.04804992675781,123.4759750366211,113.85210418701172,1.0,1332,1332
八王子霊園,35.66193108,139.2658136,要注意,0.0997072383761406,0.1436707228422165,0.09318257868289948,-0.01145208440721035,0.5481102466583252,148.0,157.0,138.0,143.779541015625,154.23721313476562,136.7769012451172,0.875,1296,1134
八王子霊園,35.66175082,139.2658149,要注意,0.07693623006343842,0.10021145641803741,0.08049678802490234,0.010009314864873886,0.4941136837005615,160.0,166.0,148.0,155.2539520263672,163.19366455078125,145.38055419921875,0.9962462462462462,1332,1327
八王子霊園,35.66157055,139.2658161,健康,0.18260303139686584,0.20359393954277039,0.12629066407680511,0.03387071192264557,0.7080052495002747,138.0,155.0,134.0,136.0232696533203,150.1178741455078,132.4084014892578,1.0,1332,1332
八王子霊園,35.66139029,139.2658174,危険,0.06822451204061508,0.07853586226701736,0.062493130564689636,0.010000286623835564,0.6076587438583374,163.0,169.0,158.0,157.45494079589844,162.86001586914062,156.16798400878906,0.8581081081081081,1332,1143
八王子霊園,35.66121002,139.2658187,危険,0.05589352548122406,0.07669053226709366,0.06198734790086746,0.02017764188349247,0.37350794672966003,165.0,169.0,159.0,157.87930297851562,162.95689392089844,156.91810607910156,0.8708708708708709,1332,1160
八王子霊園,35.66102975,139.26582,要注意,0.15565386414527893,0.15978297591209412,0.05485297739505768,0.04090796411037445,0.3576180040836334,136.0,150.0,126.0,135.52932739257812,147.85031127929688,126.36419677734375,1.0,1296,1296
八王子霊園,35.66084949,139.2658212,健康,0.19209590554237366,0.19161999225616455,0.06324812769889832,0.06560041010379791,0.37997621297836304,132.0,147.0,124.0,130.76426696777344,145.0930938720703,122.51802062988281,1.0,1332,1332
八王子霊園,35.66066922,139.2658225,要注意,0.09424122422933578,0.10994784533977509,0.05849137157201767,0.022910913452506065,0.3402014672756195,159.0,167.0,147.0,154.67172241210938,163.47535705566406,149.21759033203125,0.9902402402402403,1332,1319
八王子霊園,35.66048896,139.2658238,要注意,0.14288145303726196,0.15417350828647614,0.09179271757602692,0.04471821337938309,0.6526263356208801,139.0,149.0,133.0,137.55514526367188,147.96713256835938,133.6544952392578,1.0,1369,1369
八王子霊園,35.66030869,139.2658251,要注意,0.12712550163269043,0.11411317437887192,0.02705186791718006,0.07034682482481003,0.17341628670692444,157.0,167.0,147.0,157.43055725097656,167.44290161132812,146.80323791503906,1.0,1296,1296
八王子霊園,35.66012842,139.2658263,要注意,0.13744021952152252,0.12891891598701477,0.023169895634055138,0.054642003029584885,0.16441185772418976,156.0,167.0,146.0,156.8468475341797,168.2582550048828,147.04653930664062,1.0,1332,1332
八王子霊園,35.65994816,139.2658276,要注意,0.08586405962705612,0.10042360424995422,0.03302933648228645,0.05114947259426117,0.15827308595180511,157.0,166.0,149.0,157.02854919433594,165.55323791503906,150.13502502441406,1.0,1296,1296
八王子霊園,35.65976789,139.2658289,要注意,0.13767121732234955,0.13177131116390228,0.02111116051673889,0.05791327357292175,0.17260068655014038,157.0,169.0,147.0,157.030029296875,168.8130645751953,146.8183135986328,1.0,1332,1332
八王子霊園,35.65958762,139.2658302,要注意,0.08320894837379456,0.10087765008211136,0.041168127208948135,0.04422871023416519,0.37405112385749817,159.0,167.0,148.0,157.59678649902344,166.21401977539062,147.1059112548828,1.0,1369,1369
八王子霊園,35.65940736,139.2658314,健康,0.31099849939346313,0.35506120324134827,0.17571523785591125,0.07827804237604141,2.0,107.0,124.0,115.0,106.22454071044922,123.41743469238281,114.93055725097656,1.0,1296,1296
八王子霊園,35.65922709,139.2658327,健康,0.25949639081954956,0.2577442526817322,0.049034036695957184,0.1671975702047348,0.470077782869339,117.0,134.0,120.0,116.5660629272461,132.82957458496094,118.72972869873047,1.0,1332,1332
八王子霊園,35.65904683,139.265834,健康,0.2827485501766205,0.3512415289878845,0.26332026720046997,0.1764521300792694,2.0,114.0,132.0,118.0,109.81481170654297,126.96141815185547,115.7716064453125,1.0,1296,1296
八王子霊園,35.65886656,139.2658353,健康,0.2875988781452179,0.35702744126319885,0.22740775346755981,0.208909809589386,2.0,114.0,132.0,117.0,109.94229125976562,128.5018310546875,115.819580078125,1.0,1369,1369
八王子霊園,35.65868629,139.2658365,要注意,0.1415896862745285,0.16217423975467682,0.07217659056186676,0.04390832036733627,0.6219906806945801,151.0,162.0,143.0,147.19444274902344,159.4782257080078,141.960205078125,1.0,1332,1332
八王子霊園,35.65850603,139.2658378,要注意,0.1484840214252472,0.2907404601573944,0.4221096634864807,0.023667732253670692,2.0,144.0,157.0,139.0,138.9945068359375,150.4167938232422,142.76295471191406,0.9830246913580247,1296,1274
八王子霊園,35.65832576,139.2658391,健康,0.33957627415657043,0.5015204548835754,0.469527006149292,0.0,2.0,106.0,124.0,118.0,104.90015411376953,120.9791030883789,117.84984588623047,0.96996996996997,1332,1292
八王子霊園,35.6581455,139.2658404,N/A,,,,,,,,,,,,0.21246246246246248,1332,283
八王子霊園,35.65796523,139.2658416,N/A,,,,,,,,,,,,0.08546384222059898,1369,117
八王子霊園,35.66337425,139.2660243,健康,0.18052399158477783,0.168381005525589,0.05601148307323456,0.0669591948390007,0.4423578679561615,147.0,162.0,137.0,144.8783721923828,158.1967010498047,138.24850463867188,1.0,1332,1332
八王子霊園,35.66319399,139.2660255,要注意,0.0801636129617691,0.09282871335744858,0.027081694453954697,0.04719904065132141,0.16633014380931854,165.0,174.0,156.0,165.3981475830078,173.67823791503906,156.4120330810547,1.0,1296,1296
八王子霊園,35.66301372,139.2660268,要注意,0.07218204438686371,0.17274318635463715,0.3490791618824005,-0.020555080845952034,2.0,163.0,169.0,153.0,154.94595336914062,162.44970703125,150.3828887939453,1.0,1332,1332
八王子霊園,35.66283346,139.2660281,健康,2.0,1.2443488836288452,0.8701866865158081,0.010581056587398052,2.0,75.0,97.0,113.0,97.6087646484375,114.40097045898438,123.37662506103516,0.924924924924925,1332,1232
八王子霊園,35.66265319,139.2660294,健康,1.9376521110534668,1.3725488185882568,0.6958885192871094,0.0707334578037262,2.0,68.0,90.0,107.0,76.92987823486328,97.69393920898438,109.01095581054688,1.0,1369,1369
八王子霊園,35.66247292,139.2660306,健康,0.383172869682312,0.4766922891139984,0.28442099690437317,0.16523970663547516,2.0,99.0,117.0,112.0,97.05401611328125,115.0625,111.17283630371094,1.0,1296,1296
八王子霊園,35.66229266,139.2660319,健康,0.28571054339408875,0.3017995357513428,0.11871755868196487,0.022673776373267174,0.7486279606819153,118.0,135.0,124.0,113.5725326538086,129.71604919433594,119.89197540283203,1.0,1296,1296
八王子霊園,35.66211239,139.2660332,健康,0.20657065510749817,0.20315024256706238,0.07833055406808853,0.010589227080345154,0.5141061544418335,127.0,143.0,125.0,127.16212463378906,140.7522735595703,124.4772720336914,0.990990990990991,1332,1320
八王子霊園,35.66193212,139.2660345,危険,0.03371865674853325,0.06580113619565964,0.059629686176776886,0.01022462546825409,0.32508209347724915,165.0,168.0,153.0,161.0547332763672,166.3840789794922,150.8577117919922,0.7545045045045045,1332,1005
八王子霊園,35.66175186,139.2660357,要注意,0.07476380467414856,0.061822276562452316,0.021376818418502808,0.02154547907412052,0.10112524032592773,165.0,171.0,153.0,166.46823120117188,172.05770874023438,154.05477905273438,1.0,1369,1369
八王子霊園,35.66157159,139.266037,健康,0.22112299501895905,0.24216781556606293,0.17704206705093384,0.010781615972518921,1.8207534551620483,142.0,162.0,136.0,140.67901611328125,157.6311798095703,136.06790161132812,1.0,1296,1296
八王子霊園,35.66139133,139.2660383,要注意,0.1065332293510437,0.14809074997901917,0.08843840658664703,0.010260093957185745,0.4069334864616394,154.0,163.0,143.0,145.91990661621094,157.23561096191406,138.0894317626953,0.9654654654654654,1332,1286
八王子霊園,35.66121106,139.2660396,要注意,0.08557908982038498,0.11102988570928574,0.059576306492090225,0.02210126630961895,0.43602269887924194,152.0,160.0,144.0,150.24154663085938,158.618408203125,144.02438354492188,0.9807098765432098,1296,1271
八王子霊園,35.66103079,139.2660408,要注意,0.07365377992391586,0.09397497028112411,0.06817930191755295,0.021837135776877403,0.568466305732727,156.0,163.0,153.0,155.373046875,161.8831024169922,154.40953063964844,0.9810080350620891,1369,1343
八王子霊園,35.66085053,139.2660421,要注意,0.08257755637168884,0.10470889508724213,0.06608111411333084,-0.012178350239992142,0.41487646102905273,157.0,168.0,145.0,161.1981964111328,169.81982421875,154.95269775390625,1.0,1332,1332
八王子霊園,35.66067026,139.2660434,要注意,0.09368876367807388,0.12107371538877487,0.06823426485061646,0.027278905734419823,0.3210558593273163,141.0,150.5,141.0,148.16433715820312,156.62014770507812,148.34185791015625,0.9953703703703703,1296,1290
八王子霊園,35.66049,139.2660447,要注意,0.14902915060520172,0.16648589074611664,0.055353160947561264,0.05192876607179642,0.39041867852211,146.0,159.0,135.0,140.67117309570312,153.3220672607422,132.89939880371094,1.0,1332,1332
八王子霊園,35.66030973,139.2660459,要注意,0.14229415357112885,0.17476941645145416,0.07859788089990616,0.028653955087065697,0.6577547192573547,151.0,164.0,143.0,146.88348388671875,160.59104919433594,139.96836853027344,1.0,1296,1296
八王子霊園,35.66012946,139.2660472,要注意,0.13619697093963623,0.1364436000585556,0.06480298191308975,-0.010531030595302582,0.7229800820350647,155.0,166.0,144.0,152.62234497070312,163.94375610351562,142.65960693359375,1.0,1369,1369
八王子霊園,35.6599492,139.2660485,要注意,0.14278842508792877,0.1804402619600296,0.10406911373138428,0.08106552064418793,1.0704618692398071,154.0,168.0,143.0,148.96546936035156,163.03378295898438,141.07357788085938,1.0,1332,1332
八王子霊園,35.65976893,139.2660498,要注意,0.11383853852748871,0.14384861290454865,0.10951142013072968,0.05372489243745804,0.698258638381958,154.0,164.0,144.5,148.43017578125,158.98348999023438,142.09083557128906,1.0,1332,1332
八王子霊園,35.65958867,139.266051,要注意,0.08055181056261063,0.09099112451076508,0.04552418366074562,-0.03556153178215027,0.44573864340782166,159.0,166.0,149.0,158.07980346679688,165.59677124023438,149.44142150878906,0.9089506172839507,1296,1178
八王子霊園,35.6594084,139.2660523,健康,0.26816269755363464,0.2511557638645172,0.08282493054866791,0.05335786193609238,0.5891316533088684,120.0,137.0,124.0,121.91975402832031,137.76158142089844,123.07870483398438,1.0,1296,1296
八王子霊園,35.65922813,139.2660536,健康,0.25227734446525574,0.26593419909477234,0.11915014684200287,0.08154761791229248,1.4348915815353394,121.0,137.0,126.0,119.52593231201172,134.41854858398438,124.56975555419922,1.0,1369,1369
八王子霊園,35.65904787,139.2660549,要注意,0.14867781102657318,0.18814051151275635,0.07693860679864883,0.023808304220438004,0.5082266330718994,142.0,154.0,138.0,138.9121551513672,152.729736328125,136.18768310546875,1.0,1332,1332
八王子霊園,35.6588676,139.2660561,要注意,0.1459253430366516,0.16840048134326935,0.050930846482515335,0.053093187510967255,0.4155484735965729,147.0,159.0,141.0,143.42042541503906,156.3618621826172,139.03453063964844,1.0,1332,1332
八王子霊園,35.65868733,139.2660574,要注意,0.13453765213489532,0.12640416622161865,0.02776402048766613,0.04956550523638725,0.2544589042663574,153.0,163.0,146.0,153.94212341308594,164.44058227539062,147.7970733642578,1.0,1296,1296
八王子霊園,35.65850707,139.2660587,健康,0.21835163235664368,0.5870716571807861,0.6096570491790771,0.10849300771951675,2.0,125.5,143.0,133.0,117.47297668457031,132.67567443847656,128.97146606445312,1.0,1332,1332
八王子霊園,35.6583268,139.26606,健康,0.3046375513076782,0.4248121976852417,0.3723253011703491,0.0,2.0,112.0,130.0,120.0,108.98937225341797,126.25284576416016,118.17388153076172,0.9887387387387387,1332,1317
八王子霊園,35.65814654,139.2660612,N/A,,,,,,,,,,,,0.254200146092038,1369,348
八王子霊園,35.66337529,139.2662452,要注意,0.07791168242692947,0.08299684524536133,0.023823587223887444,0.02127377688884735,0.22512277960777283,166.0,174.0,155.0,165.24942016601562,172.68861389160156,154.32533264160156,0.996141975308642,1296,1291
八王子霊園,35.66319503,139.2662464,要注意,0.0725092664361,0.06526197493076324,0.02282317541539669,-0.053080398589372635,0.14281170070171356,167.0,173.0,157.0,167.43348693847656,173.15672302246094,158.22247314453125,0.9819819819819819,1332,1308
八王子霊園,35.66301476,139.2662477,健康,0.6481897830963135,0.9125698208808899,0.8189409971237183,-0.055828895419836044,2.0,84.0,102.0,113.0,108.98008728027344,123.92699432373047,126.99925994873047,0.9905040175310446,1369,1356
八王子霊園,35.6628345,139.266249,健康,0.8265019655227661,1.0949749946594238,0.660064160823822,0.24753442406654358,2.0,75.0,97.0,106.0,82.15354919433594,104.08950805664062,108.93672943115234,1.0,1296,1296
八王子霊園,35.66265423,139.2662503,健康,0.3943769037723541,0.6967282891273499,0.5890405774116516,0.19336923956871033,2.0,93.0,112.0,109.0,91.99925231933594,110.72447204589844,109.83633422851562,1.0,1332,1332
八王子霊園,35.66247396,139.2662515,健康,0.2954203486442566,0.3087071478366852,0.08085045218467712,0.17800021171569824,0.956914484500885,112.0,128.0,120.0,108.51774597167969,124.67283630371094,117.3418197631836,1.0,1296,1296
八王子霊園,35.6622937,139.2662528,健康,0.2707025408744812,0.289995938539505,0.13330119848251343,0.022673776373267174,1.0396032333374023,120.0,137.0,126.0,117.8093490600586,133.910888671875,123.60700988769531,1.0,1369,1369
八王子霊園,35.66211343,139.2662541,要注意,0.08214321732521057,0.11133471131324768,0.06096659228205681,0.010684587992727757,0.33123278617858887,156.0,163.0,146.0,152.4160919189453,161.3563232421875,144.52183532714844,0.9797297297297297,1332,1305
八王子霊園,35.66193317,139.2662554,要注意,0.07791168242692947,0.07195185124874115,0.01881355419754982,0.020145738497376442,0.14480873942375183,162.0,169.0,152.0,163.42213439941406,169.77447509765625,152.80340576171875,0.8821321321321322,1332,1175
八王子霊園,35.6617529,139.2662566,要注意,0.07578413933515549,0.06975816190242767,0.01751217618584633,0.02052493579685688,0.10720079392194748,165.0,171.0,155.0,166.21607971191406,172.4044952392578,156.42523193359375,0.8927469135802469,1296,1157
八王子霊園,35.66157263,139.2662579,要注意,0.07902132719755173,0.08009270578622818,0.015122311189770699,0.020939582958817482,0.2396012395620346,165.0,172.0,153.0,165.35519409179688,172.6034393310547,153.6612091064453,0.9884259259259259,1296,1281
八王子霊園,35.66139237,139.2662592,要注意,0.08547554910182953,0.0944179967045784,0.02396179363131523,0.04308120533823967,0.25083622336387634,163.0,172.0,149.0,164.27610778808594,172.98684692382812,150.50912475585938,1.0,1369,1369
八王子霊園,35.6612121,139.2662605,要注意,0.07977904379367828,0.07948407530784607,0.009929874911904335,0.04069144278764725,0.11537101119756699,161.5,169.0,150.0,160.4669647216797,167.37762451171875,150.44369506835938,1.0,1332,1332
八王子霊園,35.66103183,139.2662617,要注意,0.07719719409942627,0.07612327486276627,0.00932491198182106,0.04375014454126358,0.10212212800979614,162.0,169.0,153.0,162.4917449951172,169.0818328857422,154.17266845703125,1.0,1332,1332
八王子霊園,35.66085157,139.266263,危険,0.04880969226360321,0.051551345735788345,0.018593348562717438,0.020145738497376442,0.09772105515003204,181.0,185.0,177.0,180.51458740234375,185.01856994628906,176.58001708984375,0.8726851851851852,1296,1131
八王子霊園,35.6606713,139.2662643,危険,0.0571252815425396,0.07123029232025146,0.05020008236169815,0.020193714648485184,0.25776904821395874,174.0,178.0,167.0,171.964111328125,178.06092834472656,165.3589324951172,0.8993993993993994,1332,1198
八王子霊園,35.66049104,139.2662656,要注意,0.08646970242261887,0.09844018518924713,0.07319169491529465,-0.03826885297894478,0.2878442704677582,152.0,162.0,139.0,153.72329711914062,161.83981323242188,142.36990356445312,0.7732732732732732,1332,1030
八王子霊園,35.66031077,139.2662668,要注意,0.15123513340950012,0.16202017664909363,0.10904375463724136,-0.024263737723231316,0.6577547192573547,140.0,154.0,133.0,141.68646240234375,153.42359924316406,133.42359924316406,0.9481981981981982,1332,1263
八王子霊園,35.6601305,139.2662681,健康,0.18438810110092163,0.20001167058944702,0.09919699281454086,-0.010531030595302582,0.7229800820350647,128.0,142.0,123.0,126.28453063964844,139.2867889404297,123.0,0.9947447447447447,1332,1325
八王子霊園,35.65995024,139.2662694,健康,0.3040183484554291,0.4225040376186371,0.3368539810180664,0.08982322365045547,2.0,110.5,128.0,118.0,107.79629516601562,124.3225326538086,117.32716369628906,1.0,1296,1296
八王子霊園,35.65976997,139.2662707,健康,0.2969004511833191,0.3516060709953308,0.1699874997138977,0.07902132719755173,1.4758998155593872,112.0,129.0,120.0,110.340087890625,127.46696472167969,117.97147369384766,1.0,1332,1332
八王子霊園,35.65958971,139.2662719,健康,0.17658290266990662,0.23693861067295074,0.1718319058418274,0.04827971011400223,1.4838908910751343,144.0,156.0,137.0,132.44595336914062,146.469970703125,131.46922302246094,1.0,1332,1332
八王子霊園,35.65940944,139.2662732,要注意,0.11077401041984558,0.13382524251937866,0.0719415545463562,0.026845034211874008,0.460419625043869,152.0,162.0,143.0,148.71876525878906,159.24981689453125,141.42294311523438,1.0,1369,1369
八王子霊園,35.65922917,139.2662745,健康,0.2612696886062622,0.2645248472690582,0.09643524885177612,0.026845034211874008,1.0203524827957153,119.0,137.0,120.5,118.84876251220703,135.22607421875,119.63426208496094,1.0,1296,1296
八王子霊園,35.65904891,139.2662758,健康,0.3231576085090637,0.40335166454315186,0.28026044368743896,0.04599300026893616,2.0,107.0,124.0,117.0,109.03829193115234,125.57357025146484,119.26126098632812,1.0,1332,1332
八王子霊園,35.65886864,139.266277,要注意,0.13938970863819122,0.24343104660511017,0.28596505522727966,0.035457853227853775,2.0,150.0,160.0,142.0,139.29783630371094,151.79861450195312,138.84799194335938,1.0,1296,1296
八王子霊園,35.65868837,139.2662783,要注意,0.1344125121831894,0.12387839704751968,0.026493828743696213,0.03235684335231781,0.1788647621870041,153.0,163.0,147.0,154.35435485839844,164.63739013671875,148.43392944335938,1.0,1332,1332
八王子霊園,35.65850811,139.2662796,健康,0.32972848415374756,0.5882446765899658,0.5848681926727295,0.025330552831292152,2.0,106.5,125.0,118.5,110.8633041381836,127.17324829101562,122.69590759277344,0.9992695398100804,1369,1368
八王子霊園,35.65832784,139.2662809,健康,0.2695751190185547,0.2605867385864258,0.1034880205988884,0.020453305914998055,0.7207385897636414,117.0,133.0,121.0,116.31834411621094,131.2936553955078,119.45326232910156,0.875,1296,1134
八王子霊園,35.65814758,139.2662821,N/A,,,,,,,,,,,,0.17492492492492492,1332,233
八王子霊園,35.6635566,139.2664648,健康,0.20727798342704773,0.19640669226646423,0.07808937132358551,0.04390832036733627,0.3675704300403595,131.0,146.0,134.0,133.9349822998047,147.1628875732422,134.1059112548828,1.0,1369,1369
八王子霊園,35.66337633,139.2664661,N/A,,,,,,,,,,,,0.7342342342342343,1332,978
八王子霊園,35.66319607,139.2664673,N/A,,,,,,,,,,,,0.7447447447447447,1332,992
八王子霊園,35.6630158,139.2664686,健康,0.3573992848396301,0.5418215990066528,0.48087888956069946,0.021562231704592705,2.0,99.0,114.0,115.0,102.60855865478516,117.62256622314453,118.94941711425781,0.9915123456790124,1296,1285
八王子霊園,35.66283554,139.2664699,健康,0.31027066707611084,0.3280012011528015,0.06817713379859924,0.22284285724163055,0.6692107319831848,109.0,126.0,118.0,107.31005859375,124.42041778564453,116.20120239257812,1.0,1332,1332
八王子霊園,35.66265527,139.2664712,健康,0.298052579164505,0.3106279671192169,0.04830737039446831,0.17789484560489655,0.577950656414032,112.0,129.0,120.0,109.22372436523438,126.19744873046875,117.53453826904297,1.0,1332,1332
八王子霊園,35.662475,139.2664724,健康,0.2856909930706024,0.3086555600166321,0.13656820356845856,0.1768484115600586,1.3919368982315063,112.0,129.0,121.0,109.37162017822266,124.9241714477539,118.07131958007812,1.0,1332,1332
八王子霊園,35.66229474,139.2664737,健康,0.3688657879829407,0.6548855304718018,0.5984465479850769,0.1688583493232727,2.0,114.5,133.5,121.0,104.44969940185547,123.97522735595703,117.9241714477539,1.0,1332,1332
八王子霊園,35.66211447,139.266475,健康,0.2511134445667267,0.277664452791214,0.1341535896062851,0.13525010645389557,1.5606509447097778,128.0,147.0,124.0,124.26774597167969,143.15509033203125,122.0115737915039,1.0,1296,1296
八王子霊園,35.66193421,139.2664763,要注意,0.08214321732521057,0.11656061559915543,0.060255177319049835,0.04974362999200821,0.29842710494995117,158.0,166.0,146.0,156.34083557128906,166.4279327392578,145.71771240234375,1.0,1332,1332
八王子霊園,35.66175394,139.2664775,要注意,0.07939834147691727,0.07786407321691513,0.008883124217391014,0.022891854867339134,0.1038246601819992,161.0,168.0,151.0,162.19558715820312,169.06544494628906,151.49391174316406,0.9864864864864865,1332,1314
八王子霊園,35.66157367,139.2664788,要注意,0.07683300971984863,0.07134643197059631,0.016473647207021713,0.020230941474437714,0.10557135939598083,164.0,171.0,155.0,165.0566864013672,171.31338500976562,156.22125244140625,0.9276844411979547,1369,1270
八王子霊園,35.66139341,139.2664801,要注意,0.0786479264497757,0.07729922235012054,0.010032298974692822,0.04370066151022911,0.12037555873394012,164.0,171.0,153.0,163.31790161132812,170.11419677734375,153.71218872070312,1.0,1296,1296
八王子霊園,35.66121314,139.2664814,要注意,0.07683300971984863,0.07563610374927521,0.009290605783462524,0.04713268205523491,0.11453717947006226,162.0,169.0,153.0,162.168212890625,168.64968872070312,154.3742218017578,1.0,1296,1296
八王子霊園,35.66103287,139.2664826,要注意,0.0800355076789856,0.0750553160905838,0.013866906054317951,0.02436034195125103,0.09863674640655518,168.0,175.0,155.0,170.68978881835938,177.54872131347656,160.87840270996094,0.9632132132132132,1332,1283
八王子霊園,35.66085261,139.2664839,N/A,,,,,,,,,,,,0.5623123123123123,1332,749
八王子霊園,35.66067234,139.2664852,危険,0.030265526846051216,0.033926013857126236,0.01789586804807186,0.020008323714137077,0.12167850136756897,171.0,175.0,159.0,171.3670196533203,174.39723205566406,159.953369140625,0.845872899926954,1369,1158
八王子霊園,35.66049208,139.2664864,危険,0.028914473950862885,0.031404171139001846,0.012865720316767693,0.0,0.08397167921066284,173.0,175.0,161.0,172.19631958007812,174.9951629638672,161.175048828125,0.7978395061728395,1296,1034
八王子霊園,35.66031181,139.2664877,N/A,,,,,,,,,,,,0.5780780780780781,1332,770
八王子霊園,35.66013154,139.266489,要注意,0.07365377992391586,0.11453631520271301,0.1026223823428154,-0.00991338025778532,0.7770741581916809,160.0,166.0,150.0,151.90484619140625,159.87535095214844,147.95147705078125,0.8109567901234568,1296,1051
八王子霊園,35.65995128,139.2664903,健康,0.2008070945739746,0.19960501790046692,0.10133320093154907,0.019450509920716286,0.7770741581916809,126.0,140.0,125.0,129.23081970214844,141.9561767578125,127.98831176757812,1.0,1369,1369
八王子霊園,35.65977101,139.2664915,健康,0.2671952545642853,0.27677440643310547,0.07255775481462479,0.17097271978855133,0.7532892823219299,119.0,136.0,122.0,114.85060119628906,131.41065979003906,118.60660552978516,1.0,1332,1332
八王子霊園,35.65959075,139.2664928,健康,0.28356438875198364,0.3751296401023865,0.32236725091934204,0.1072494313120842,2.0,116.0,133.5,120.0,111.62422943115234,129.41357421875,117.86265563964844,1.0,1296,1296
八王子霊園,35.65941048,139.2664941,健康,0.30205222964286804,0.35394805669784546,0.16765089333057404,0.11077401041984558,2.0,109.0,127.0,116.0,108.54654693603516,126.16065979003906,115.63137817382812,1.0,1332,1332
八王子霊園,35.65923021,139.2664954,健康,0.2976837158203125,0.3610333204269409,0.2610113024711609,0.026547838002443314,2.0,110.0,126.0,121.0,111.7808609008789,127.39583587646484,121.58873748779297,1.0,1296,1296
八王子霊園,35.65904995,139.2664966,健康,0.298052579164505,0.3507497012615204,0.14845044910907745,0.19351030886173248,1.5601190328598022,113.0,131.0,121.0,109.57925415039062,127.64718627929688,118.1278305053711,1.0,1369,1369
八王子霊園,35.65886968,139.2664979,健康,0.2671279311180115,0.2754566967487335,0.07269364595413208,0.06408596783876419,0.6771725416183472,121.0,139.0,121.0,118.52177429199219,136.02102661132812,120.36711883544922,1.0,1332,1332
八王子霊園,35.65868941,139.2664992,要注意,0.14229415357112885,0.32416361570358276,0.4586825966835022,0.02429485321044922,2.0,148.0,159.0,141.0,136.47222900390625,149.3678741455078,136.50074768066406,1.0,1332,1332
八王子霊園,35.65850915,139.2665005,健康,0.9242101311683655,1.0810757875442505,0.7195500731468201,0.0907282754778862,2.0,75.0,95.0,106.0,86.71604919433594,106.74459838867188,111.58333587646484,1.0,1296,1296
